Iteration,Library,ModelName,Temperature,Strategy,Commit,File,Actual,Predicted
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/ac012e26d4331919335d4bceb8abe22b68ed5434,third_party/xla/xla/python/py_client.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e44f8a08051baa58bde9130a844a1b82a8179526,tensorflow/python/checkpoint/async_checkpoint_helper.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/8b742f8559e88474735d0a2c03e00da65e40b412,tensorflow/core/kernels/linalg/linalg_ops_common.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/893aa7518fe3175739ac1ba70d7355a0b091115c,tensorflow/lite/string_util.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/20d54796563631c23c27548b321487e8b0c982a9,tensorflow/lite/delegates/gpu/metal_delegate.mm,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/9718fed7b9aba244359b3d38c2a1dc20e50428bd,tensorflow/core/ir/importexport/graphdef_import.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/2e4d3951eb618a7c34d5e629fc2506ea2a62b4a7,tensorflow/python/ops/nn_ops.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/480641e3599775a8895254ffbc0fc45621334f68,tensorflow/core/kernels/linalg/matrix_triangular_solve_op_impl.h,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/450dec35448a73b3fcb5d4f82108d5fdcb3f59b4,tensorflow/core/tpu/kernels/sparse_core_preprocess_ops.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/b4aadb17b7aa5ea926b5220008e41f33e582baed,tensorflow/lite/kernels/where.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/0666d8bb711b41c9f03dec238d7d165bc946fc70,tensorflow/core/kernels/sparse_reorder_op.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/5322fd40cd58cfa8c551e602fede7a3be19fff95,tensorflow/compiler/xla/python/pjrt_ifrt/pjrt_executable.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/40c7fe94824100338ef0c495143b26501b1c367e,tensorflow/lite/kernels/topk_v2.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/d5862d423742ec26c46737d4526eca3b8b8a0d9b,tensorflow/lite/kernels/internal/reference/softmax.h,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/43fd10302bcc8447e7a7205bae848a3a88624775,tensorflow/lite/kernels/atan2_custom.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/f636be3bb1f556c15dba3028e61a8969d90dadd9,tensorflow/lite/kernels/sign_custom.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/11030308c5d25df5b36f8a583f1b4607e4ea2b7f,tensorflow/compiler/xla/hlo/experimental/auto_sharding/auto_sharding_util.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/00517642a356c5e04f009ea61c74638d89746392,tensorflow/lite/kernels/split_v.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/6c472f6632c4864da749e7a4aee8c001a905287f,third_party/xla/xla/stream_executor/cuda/cuda_driver.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/9ce847ed140702d1dd4cb204a8afe0ffedb70b15,tensorflow/python/ops/resource_variable_ops.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/6e153325b66330dafea4e4e8b67b5d56b1a37852,tensorflow/compiler/xla/service/gpu/softmax_rewriter_triton.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/06b89ed1bdf606adb21d66664ca7ab5eaffdd58f,tensorflow/core/util/tensor_bundle/tensor_bundle.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/86abddb56350bccd95d1b7140b003fb03525b890,tensorflow/python/ops/histogram_ops.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e56206755ff0c98269eb3e50c98fccbaadb6884d,tensorflow/compiler/mlir/lite/flatbuffer_import.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/62cb54f2caf48480dc6b3c1ce9629eaac4688f83,tensorflow/core/ops/math_ops.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/9720b405905dee209a3f7d003de21d388e1aaef4,tensorflow/core/kernels/sparse/sparse_mat_mul_op.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e1dbfeba8acb1df8f42dfa6f76262f5cb23e1fa1,third_party/xla/xla/stream_executor/cuda/cuda_driver.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/84d7bf6f64fd9c8677f7f26511ce3031fe8d35a6,tensorflow/python/framework/dtypes.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/cd34289b744040974ebe81e1b1e88f1c752d68e0,tensorflow/core/framework/types.h,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/84a1cf61dd7239aa5d682083d34e0f7c99039734,tensorflow/compiler/xla/parse_flags_from_env.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/178d62a63ea043a4b9969b4cd6f8983eb8eae523,tensorflow/compiler/xla/service/computation_placer.cc,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/4377a561b7757ed83757f07532e6564c42c286ba,tensorflow/dtensor/mlir/dtensor_allreduce_combine_optimization.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/924f80a4fdb34230965a7a8a4476901847463645,tensorflow/python/ops/math_ops.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e44f8a08051baa58bde9130a844a1b82a8179526,tensorflow/python/checkpoint/async_checkpoint_helper.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/893aa7518fe3175739ac1ba70d7355a0b091115c,tensorflow/lite/string_util.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e1ad3b74ad44b883c7b3fdc3a19adcea1d28bfbc,tensorflow/compiler/xla/service/gpu/softmax_rewriter_triton.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/47eaa828a1dd4bf50ec4203ef4bbb348b3ef0dd0,tensorflow/c/kernels.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/2e4d3951eb618a7c34d5e629fc2506ea2a62b4a7,tensorflow/python/ops/nn_ops.py,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/5322fd40cd58cfa8c551e602fede7a3be19fff95,tensorflow/compiler/xla/python/pjrt_ifrt/pjrt_executable.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/ef049bdfc4f307c8b3a9dc480a90a5ff287f3d55,tensorflow/lite/kernels/range.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/65c5dd69676db159ddd3a1fd7b2f6836dfe37f49,tensorflow/lite/core/subgraph.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/6c472f6632c4864da749e7a4aee8c001a905287f,third_party/xla/xla/stream_executor/cuda/cuda_driver.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/685418cd85e09bc2117fa15bc1b6a75d21248348,tensorflow/core/kernels/pooling_ops_common.h,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/11030308c5d25df5b36f8a583f1b4607e4ea2b7f,tensorflow/compiler/xla/hlo/experimental/auto_sharding/auto_sharding_util.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/c2ff14318050e26302785a49a1719d29ddcc91b4,tensorflow/lite/delegates/xnnpack/xnnpack_delegate.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/80b65ab79bf8dd6ec03c570b59a1208bb27fec24,tensorflow/compiler/mlir/tosa/transforms/legalize_common.cc,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/9ce847ed140702d1dd4cb204a8afe0ffedb70b15,tensorflow/python/ops/resource_variable_ops.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e56206755ff0c98269eb3e50c98fccbaadb6884d,tensorflow/compiler/mlir/lite/flatbuffer_import.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/ab60b0ee51a8924a0f02b0152cd6a78ba64d3e94,tensorflow/core/ir/importexport/convert_attributes.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/2465d4e77654f0d4f7799bc46d5fd5812590acc6,tensorflow/compiler/xla/hlo/experimental/auto_sharding/auto_sharding.h,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/a0dc73569fc193c1ce26a7bd2d4a8776e7b813ac,tensorflow/core/kernels/rnn/lstm_ops.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/9a0de0ca6a39f3037e1be6ec740829863bcda3e8,tensorflow/compiler/xla/service/gpu/ir_emission_utils.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/48d3e51a1bd128554dd129251a51b6e12918a604,tensorflow/core/framework/resource_mgr.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/076f909b70b251daea6c443c9b1929b9745aed20,tensorflow/compiler/tf2xla/kernels/tensor_list_ops.cc,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/8a2e7deb21f02e4072d6b62cf7f447b9264afe01,tensorflow/python/framework/subscribe.py,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/a21ec782601aca6c7e0461093d72596f26229e44,tensorflow/python/framework/tensor_conversion_registry.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/dd7d791e02396346d98b7b2c58137d7e51756c0c,tensorflow/python/framework/ops.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/00517642a356c5e04f009ea61c74638d89746392,tensorflow/lite/kernels/split_v.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/edd9fb416e04b8ca4398c4eea65f14dc6704a44a,tensorflow/lite/kernels/while.cc,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/b677392e4af8095dbde8068b0ceb60bca815e94b,tensorflow/compiler/xla/python/pjrt_ifrt/pjrt_array.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/b4aadb17b7aa5ea926b5220008e41f33e582baed,tensorflow/lite/kernels/where.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/9d3cce4c7525bad6743f84302e5f6355a3fd8fe5,tensorflow/core/kernels/rnn/lstm_ops.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/c2fc1f2b5a8b8152c43b81cf31394f3e0a2cb837,tensorflow/compiler/xla/stream_executor/cuda/cuda_blas.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/a63f3006f703428ff980748cdbe24d6a13f761e2,tensorflow/python/training/optimizer.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/fe4f74018ec6a7dff2718ea59d0f317460c0b3ad,tensorflow/core/profiler/convert/op_profile_builder.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/5ed3c7881f1f039b1bb502eb68c65250de3bbac8,tensorflow/core/kernels/data/experimental/threadpool_dataset_op.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/662128e8ca3411286b234553a7efc1356353d0f5,tensorflow/lite/delegates/nnapi/nnapi_delegate.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/b8431494de404b5f4def7303fb8efd6ba3575ef9,tensorflow/lite/delegates/xnnpack/xnnpack_delegate.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/63feaf321165e1e2795f43e3834c007364921df6,tensorflow/core/lib/gif/gif_io.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/2c72ca8c439d64268e849ef81cde78f464e95ca2,tensorflow/lite/delegates/nnapi/nnapi_delegate.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/1908d7ef706f0f3f8c7a300068355bf795fb3d17,tensorflow/core/kernels/string_util.h,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/65c5dd69676db159ddd3a1fd7b2f6836dfe37f49,tensorflow/lite/core/subgraph.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/c676a2d7ce8884aad59ca9cd5f45e9b851574cac,tensorflow/core/util/strided_slice_op.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/258233804f2bc92b4bdb9714b396aed34b53ff0d,tensorflow/core/kernels/mkl/mkl_avgpooling_op.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e56206755ff0c98269eb3e50c98fccbaadb6884d,tensorflow/compiler/mlir/lite/flatbuffer_import.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/eb2ddc0debb7e1b0c9ea68c817ca05fd59dc7914,tensorflow/compiler/tf2xla/kernels/ensure_shape_op.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e6df768b81e973f2123bc83a18a60773fc4da99e,tensorflow/core/ir/tf_op_names.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/580140611a47413dcf6373deb1250c0ed605e873,tensorflow/compiler/xla/service/hlo_instruction.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/08370e76523d5bece9ab28e7a9a902932e9a2cb9,tensorflow/core/util/gpu_kernel_helper.h,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/6b9189483513b0c663e23485834be64f51b076e4,tensorflow/compiler/mlir/tensorflow/transforms/fused_kernel_matcher.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/9d3cce4c7525bad6743f84302e5f6355a3fd8fe5,tensorflow/core/kernels/rnn/lstm_ops.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/a68f57a24203fd49c4a5c4a8f51098d4415a93f8,tensorflow/lite/delegates/xnnpack/xnnpack_delegate.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/ab60b0ee51a8924a0f02b0152cd6a78ba64d3e94,tensorflow/core/ir/importexport/convert_attributes.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e6390bc13471f28f211cab874cc49a123505dc3e,tensorflow/python/ops/histogram_ops.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/19b2e1b5868a044df4622ef7e26fa5570ca52e5e,tensorflow/compiler/tf2tensorrt/convert/weights.cc,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/9c92b50fc4b95985a0749101976d04896bf19bfe,tensorflow/lite/kernels/conv3d_transpose.cc,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/824af2acfa0cdf897c08d91224aea0958c1afc02,tensorflow/python/ops/numpy_ops/np_array_ops.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/48d3e51a1bd128554dd129251a51b6e12918a604,tensorflow/core/framework/resource_mgr.cc,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/9ce847ed140702d1dd4cb204a8afe0ffedb70b15,tensorflow/python/ops/resource_variable_ops.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/6364463d6f5b6254cac3d6aedf999b6a96225038,tensorflow/lite/kernels/internal/utils/sparsity_format_converter.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/8c6f391a2282684a25cbfec7687bd5d35261a209,tensorflow/lite/kernels/internal/common.h,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/c56d0cd8ce8239ee369fac1ae6b9cae67fd4c447,tensorflow/core/framework/tensor_shape.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/685418cd85e09bc2117fa15bc1b6a75d21248348,tensorflow/core/kernels/pooling_ops_common.h,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/f22ca1dc88c70a0dc5696c37e6a2de6bcf8d60c7,tensorflow/dtensor/python/d_variable.py,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/0d5668cbdc6b46d099bd3abd93374c09b2e8121f,tensorflow/compiler/xla/shape_util.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/18dd91ccd4b1817cd5c34e40f76823a162bea029,tensorflow/compiler/xla/service/shape_inference.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/1b54cadd19391b60b6fcccd8d076426f7221d5e8,tensorflow/core/kernels/sparse_dense_binary_op_shared.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/b51b82fe65ebace4475e3c54eb089c18a4403f1c,tensorflow/core/kernels/sparse_tensors_map_ops.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/b8431494de404b5f4def7303fb8efd6ba3575ef9,tensorflow/lite/delegates/xnnpack/xnnpack_delegate.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/e5b0eec199c2d03de54fd6a7fd9275692218e2bc,tensorflow/lite/kernels/depthwise_conv.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/d23458fdd2655c83ff9d54725062ded31b644ba4,tensorflow/compiler/xla/service/cpu/cpu_executable.cc,True,True
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/2c72ca8c439d64268e849ef81cde78f464e95ca2,tensorflow/lite/delegates/nnapi/nnapi_delegate.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/23968a8bf65b009120c43b5ebcceaf52dbc9e943,tensorflow/core/kernels/dequantize_op.cc,True,False
4,tensorflow,gpt-4o-mini-2024-07-18,0,zero,https://github.com/tensorflow/tensorflow/commit/65c5dd69676db159ddd3a1fd7b2f6836dfe37f49,tensorflow/lite/core/subgraph.cc,True,False
